id,ACTION
995,0.941135
996,0.942130
997,0.941694
998,0.941399
999,0.940564
1000,0.948573
1001,0.943036
1002,0.948448
1003,0.942620
1004,0.940543
1005,0.940026
1006,0.938294
1007,0.939665
1008,0.948353
1009,0.942672
1010,0.946917
1011,0.942251
1012,0.946514
1013,0.942072
1014,0.940488
1015,0.943958
1016,0.942711
1017,0.939991
1018,0.929929
1019,0.941960
1020,0.942066
1021,0.951301
1022,0.935332
1023,0.944748
1024,0.940309
1025,0.939686
1026,0.950125
1027,0.938719
1028,0.941437
1029,0.943199
1030,0.943470
1031,0.941509
1032,0.935772
1033,0.945279
1034,0.939309
1035,0.941842
1036,0.920785
1037,0.943356
1038,0.942676
1039,0.939781
1040,0.945642
1041,0.941954
1042,0.942685
1043,0.941561
1044,0.923002
1045,0.941811
1046,0.940494
1047,0.939902
1048,0.939861
1049,0.936944
1050,0.941343
1051,0.943173
1052,0.939909
1053,0.940281
1054,0.950707
1055,0.968649
1056,0.939272
1057,0.941968
1058,0.939763
1059,0.943960
1060,0.941777
1061,0.938333
1062,0.944653
1063,0.927418
1064,0.942414
1065,0.936948
1066,0.941014
1067,0.941230
1068,0.941811
1069,0.940081
1070,0.943702
1071,0.938762
1072,0.941784
1073,0.938885
1074,0.942647
1075,0.947764
1076,0.955603
1077,0.942244
1078,0.941426
1079,0.944663
1080,0.935826
1081,0.941373
1082,0.943591
1083,0.942578
1084,0.941914
1085,0.924365
1086,0.941618
1087,0.941382
1088,0.941437
1089,0.941782
1090,0.939913
1091,0.944806
1092,0.943563
1093,0.939494
1094,0.945412
1095,0.942380
1096,0.940269
1097,0.944776
1098,0.957468
1099,0.944061
1100,0.926376
1101,0.938109
1102,0.941433
1103,0.940863
1104,0.941895
1105,0.947773
1106,0.941380
1107,0.941389
1108,0.941346
1109,0.944708
1110,0.944607
1111,0.940281
1112,0.941259
1113,0.933648
1114,0.941592
1115,0.939966
1116,0.957242
1117,0.937926
1118,0.937286
1119,0.939579
1120,0.939494
1121,0.943083
1122,0.939981
1123,0.942020
1124,0.941434
1125,0.936809
1126,0.927774
1127,0.948410
1128,0.943282
1129,0.942514
1130,0.943026
1131,0.944043
1132,0.937162
1133,0.944824
1134,0.941113
1135,0.938852
1136,0.943102
1137,0.941469
1138,0.939799
1139,0.941147
1140,0.937580
1141,0.941931
1142,0.937074
1143,0.940957
1144,0.941463
1145,0.948647
1146,0.942741
1147,0.942643
1148,0.937374
1149,0.932113
1150,0.952111
1151,0.941365
1152,0.940876
1153,0.942868
1154,0.939260
1155,0.942820
1156,0.938767
1157,0.944137
1158,0.938418
1159,0.942145
1160,0.937011
1161,0.933516
1162,0.939251
1163,0.938877
1164,0.942195
1165,0.943148
1166,0.943125
1167,0.944192
1168,0.938468
1169,0.938823
1170,0.941382
1171,0.939546
1172,0.940808
1173,0.943238
1174,0.946585
1175,0.945765
1176,0.942080
1177,0.944758
1178,0.942050
1179,0.943836
1180,0.939605
1181,0.954121
1182,0.942815
1183,0.941479
1184,0.940457
1185,0.942105
1186,0.942520
1187,0.944806
1188,0.951716
1189,0.940728
1190,0.939868
1191,0.944635
1192,0.940242
1193,0.943348
1194,0.945742
1195,0.953095
1196,0.939143
1197,0.944840
1198,0.970721
1199,0.941826
1200,0.941681
1201,0.942812
1202,0.947316
1203,0.939671
1204,0.941643
1205,0.942378
1206,0.942155
1207,0.942491
1208,0.942403
1209,0.941222
1210,0.921828
1211,0.939681
1212,0.943805
1213,0.941637
1214,0.941393
1215,0.941263
1216,0.942034
1217,0.941169
1218,0.940346
1219,0.940816
1220,0.942385
1221,0.943858
1222,0.945230
1223,0.943020
1224,0.942386
1225,0.942286
1226,0.948874
1227,0.941229
1228,0.927086
1229,0.943015
1230,0.945765
1231,0.943683
1232,0.941850
1233,0.941542
1234,0.945046
1235,0.941472
1236,0.950151
1237,0.942564
1238,0.942730
1239,0.957620
1240,0.939865
1241,0.944577
1242,0.941932
1243,0.944014
1244,0.941122
1245,0.940608
1246,0.943664
1247,0.941415
1248,0.944242
1249,0.937250
1250,0.939962
1251,0.943089
1252,0.942842
1253,0.946579
1254,0.941110
1255,0.937995
1256,0.939297
1257,0.922670
1258,0.939888
1259,0.941831
1260,0.941307
1261,0.945337
1262,0.938147
1263,0.937485
1264,0.970178
1265,0.944693
1266,0.952550
1267,0.953517
1268,0.938924
1269,0.941240
1270,0.942219
1271,0.949513
1272,0.942701
1273,0.942039
1274,0.943517
1275,0.944981
1276,0.934681
1277,0.942632
1278,0.941450
1279,0.942314
1280,0.941841
1281,0.940006
1282,0.941528
1283,0.941261
1284,0.940129
1285,0.942473
1286,0.940282
1287,0.941072
1288,0.938198
1289,0.941017
1290,0.950441
1291,0.941089
1292,0.926086
1293,0.949825
1294,0.938426
1295,0.941428
1296,0.940727
1297,0.941597
1298,0.941749
1299,0.941913
1300,0.939135
1301,0.940548
1302,0.943927
1303,0.943220
1304,0.942562
1305,0.942112
1306,0.939163
1307,0.940566
1308,0.941104
1309,0.943026
1310,0.942139
1311,0.943203
1312,0.941391
1313,0.938635
1314,0.949129
1315,0.944783
1316,0.941539
1317,0.942587
1318,0.939326
1319,0.941286
1320,0.949504
1321,0.938385
1322,0.939840
1323,0.944734
1324,0.940374
1325,0.950785
1326,0.942517
1327,0.943204
1328,0.934193
1329,0.942094
1330,0.942581
1331,0.943610
1332,0.940908
1333,0.937179
1334,0.938984
1335,0.941641
1336,0.941066
1337,0.940588
1338,0.945415
1339,0.940570
1340,0.950170
1341,0.939445
1342,0.940238
1343,0.939073
1344,0.941892
1345,0.940905
1346,0.941009
1347,0.940163
1348,0.939905
1349,0.939609
1350,0.942197
1351,0.939612
1352,0.938169
1353,0.941378
1354,0.940705
1355,0.939984
1356,0.942091
1357,0.940350
1358,0.927801
1359,0.940589
1360,0.943711
1361,0.941964
1362,0.942244
1363,0.953494
1364,0.944062
1365,0.933760
1366,0.945952
1367,0.969753
1368,0.943616
1369,0.940351
1370,0.938549
1371,0.941543
1372,0.938671
1373,0.938866
1374,0.929150
1375,0.942036
1376,0.942560
1377,0.938086
1378,0.964043
1379,0.940420
1380,0.940481
1381,0.939285
1382,0.940719
1383,0.940698
1384,0.939916
1385,0.941559
1386,0.942389
1387,0.937331
1388,0.943596
1389,0.943905
1390,0.941692
1391,0.940547
1392,0.938898
1393,0.941401
1394,0.933818
1395,0.945286
1396,0.947520
1397,0.943008
1398,0.941099
1399,0.942627
1400,0.941162
1401,0.935753
1402,0.942960
1403,0.939913
1404,0.942638
1405,0.940725
1406,0.939100
1407,0.939262
1408,0.942548
1409,0.937007
1410,0.938157
1411,0.942050
1412,0.940395
1413,0.940544
1414,0.942090
1415,0.943580
1416,0.942308
1417,0.939079
1418,0.944818
1419,0.940010
1420,0.940401
1421,0.940466
1422,0.919981
1423,0.938092
1424,0.941973
1425,0.940943
1426,0.941712
1427,0.939881
1428,0.955336
1429,0.937224
1430,0.941763
1431,0.944804
1432,0.941224
1433,0.940421
1434,0.941810
1435,0.944338
1436,0.948835
1437,0.943415
1438,0.944001
1439,0.942162
1440,0.938391
1441,0.941343
1442,0.941426
1443,0.940280
1444,0.937947
1445,0.941818
1446,0.942466
1447,0.941601
1448,0.939782
1449,0.941340
1450,0.943859
1451,0.939923
1452,0.940390
1453,0.940925
1454,0.941389
1455,0.941576
1456,0.938087
1457,0.943891
1458,0.942081
1459,0.947275
1460,0.940303
1461,0.940867
1462,0.936827
1463,0.943501
1464,0.941620
1465,0.943385
1466,0.942554
1467,0.940494
1468,0.943770
1469,0.923381
1470,0.940896
1471,0.944585
1472,0.939854
1473,0.941317
1474,0.944939
1475,0.942452
1476,0.939260
1477,0.946794
1478,0.949392
1479,0.947330
1480,0.944882
1481,0.947681
1482,0.939890
1483,0.945727
1484,0.935114
1485,0.937951
1486,0.923629
1487,0.942400
1488,0.938298
1489,0.940175
1490,0.938231
1491,0.944743
1492,0.936318
1493,0.941846
1494,0.942557
1495,0.940648
1496,0.947718
1497,0.948123
1498,0.943210
1499,0.939262
1500,0.945214
1501,0.942321
1502,0.941733
1503,0.943578
1504,0.941257
1505,0.946870
1506,0.941989
1507,0.942216
1508,0.941965
1509,0.941060
1510,0.943594
1511,0.941820
1512,0.938851
1513,0.938334
1514,0.942529
1515,0.944408
1516,0.942491
1517,0.940073
1518,0.941870
1519,0.947584
1520,0.944126
1521,0.929508
1522,0.953270
1523,0.940110
1524,0.944650
1525,0.943219
1526,0.938306
1527,0.942301
1528,0.936358
1529,0.937337
1530,0.940225
1531,0.942874
1532,0.945104
1533,0.948499
1534,0.942538
1535,0.942667
1536,0.943503
1537,0.941932
1538,0.944711
1539,0.942055
1540,0.941501
1541,0.945530
1542,0.941607
1543,0.944760
1544,0.942638
1545,0.944117
1546,0.960146
1547,0.939530
1548,0.922210
1549,0.945228
1550,0.939363
1551,0.941242
1552,0.950263
1553,0.940863
1554,0.950356
1555,0.943454
1556,0.944233
1557,0.941879
1558,0.948351
1559,0.941485
1560,0.937245
1561,0.941569
1562,0.942578
1563,0.942119
1564,0.943854
1565,0.939898
1566,0.940789
1567,0.941378
1568,0.940057
1569,0.941361
1570,0.943411
1571,0.943720
1572,0.956693
1573,0.936617
1574,0.939922
1575,0.935951
1576,0.940018
1577,0.951009
1578,0.940014
1579,0.943657
1580,0.942474
1581,0.942454
1582,0.947173
1583,0.941840
1584,0.941115
1585,0.941603
1586,0.943275
1587,0.941203
1588,0.924358
1589,0.939418
1590,0.942049
1591,0.952283
1592,0.943700
1593,0.939002
1594,0.939138
1595,0.943561
1596,0.938130
1597,0.942986
1598,0.938023
1599,0.944806
1600,0.946170
1601,0.938307
1602,0.942802
1603,0.941783
1604,0.939502
1605,0.940805
1606,0.942181
1607,0.931504
1608,0.940565
1609,0.941618
1610,0.944538
1611,0.941329
1612,0.941802
1613,0.942312
1614,0.946779
1615,0.941054
1616,0.941820
1617,0.940590
1618,0.945396
1619,0.949925
1620,0.942132
1621,0.941759
1622,0.939501
1623,0.940903
1624,0.953581
1625,0.941281
1626,0.946562
1627,0.940639
1628,0.940580
1629,0.941577
1630,0.940859
1631,0.941036
1632,0.938564
1633,0.939323
1634,0.942260
1635,0.942879
1636,0.940816
1637,0.943849
1638,0.938423
1639,0.941373
1640,0.945989
1641,0.942927
1642,0.949922
1643,0.943451
1644,0.943307
1645,0.929788
1646,0.938320
1647,0.921694
1648,0.952744
1649,0.941203
1650,0.941457
1651,0.937971
1652,0.940423
1653,0.945140
1654,0.935360
1655,0.941670
1656,0.939209
1657,0.937171
1658,0.939493
1659,0.941413
1660,0.941370
1661,0.942831
1662,0.943521
1663,0.942941
1664,0.946948
1665,0.942637
1666,0.941450
1667,0.941251
1668,0.938898
1669,0.940362
1670,0.920613
1671,0.939608
1672,0.944901
1673,0.941889
1674,0.948449
1675,0.941340
1676,0.923594
1677,0.938100
1678,0.940538
1679,0.942516
1680,0.938777
1681,0.943036
1682,0.941285
1683,0.942251
1684,0.940093
1685,0.950030
1686,0.943204
1687,0.978401
1688,0.932169
1689,0.939836
1690,0.942071
1691,0.941661
1692,0.942672
1693,0.938041
1694,0.947742
1695,0.939052
1696,0.939715
1697,0.948511
1698,0.944198
1699,0.939428
1700,0.941824
1701,0.941564
1702,0.943631
1703,0.941890
1704,0.942198
1705,0.949852
1706,0.969883
1707,0.943480
1708,0.925849
1709,0.950954
1710,0.941467
1711,0.942998
1712,0.939948
1713,0.941154
1714,0.930472
1715,0.943114
1716,0.949723
1717,0.939583
1718,0.940838
1719,0.941155
1720,0.943533
1721,0.940050
1722,0.936169
1723,0.913007
1724,0.942981
1725,0.940578
1726,0.944781
1727,0.942328
1728,0.949868
1729,0.943476
1730,0.939066
1731,0.941889
1732,0.942083
1733,0.944566
1734,0.942815
1735,0.940640
1736,0.943352
1737,0.934734
1738,0.938693
1739,0.941379
1740,0.953248
1741,0.937280
1742,0.941875
1743,0.949818
1744,0.941884
1745,0.965445
1746,0.942192
1747,0.944846
1748,0.943433
1749,0.940095
1750,0.943499
1751,0.937764
1752,0.944615
1753,0.941437
1754,0.942588
1755,0.942467
1756,0.938614
1757,0.933400
1758,0.940134
1759,0.939647
1760,0.942178
1761,0.948983
1762,0.939134
1763,0.945249
1764,0.942554
1765,0.942412
1766,0.939435
1767,0.950008
1768,0.943819
1769,0.927121
1770,0.937873
1771,0.942149
1772,0.945229
1773,0.946788
1774,0.946708
1775,0.942397
1776,0.942525
1777,0.941486
1778,0.945310
1779,0.939790
1780,0.940779
1781,0.944515
1782,0.941979
1783,0.940193
1784,0.941675
1785,0.938854
1786,0.943501
1787,0.939198
1788,0.941771
1789,0.942805
1790,0.938363
1791,0.942054
1792,0.943072
1793,0.942566
1794,0.939170
1795,0.938957
1796,0.942602
1797,0.941938
1798,0.943166
1799,0.920482
1800,0.942165
1801,0.941830
1802,0.938623
1803,0.943215
1804,0.941437
1805,0.941333
1806,0.942058
1807,0.939791
1808,0.941821
1809,0.942045
1810,0.940851
1811,0.940647
1812,0.941769
1813,0.943818
1814,0.939705
1815,0.941928
1816,0.938136
1817,0.941342
1818,0.941201
1819,0.929027
1820,0.939866
1821,0.942525
1822,0.941569
1823,0.939631
1824,0.940925
1825,0.941789
1826,0.939696
1827,0.945687
1828,0.942079
1829,0.943446
1830,0.939389
1831,0.943606
1832,0.943359
1833,0.941746
1834,0.927043
1835,0.944301
1836,0.969951
1837,0.940262
1838,0.943806
1839,0.945112
1840,0.940253
1841,0.945233
1842,0.938368
1843,0.944621
1844,0.939182
1845,0.967836
1846,0.939897
1847,0.941994
1848,0.940595
1849,0.948192
1850,0.950038
1851,0.943842
1852,0.942722
1853,0.941476
1854,0.941619
1855,0.945208
1856,0.942356
1857,0.942338
1858,0.941353
1859,0.941499
1860,0.941588
1861,0.939419
1862,0.947224
1863,0.941637
1864,0.926405
1865,0.940488
1866,0.941237
1867,0.939623
1868,0.942347
1869,0.957407
1870,0.941898
1871,0.938567
1872,0.941041
1873,0.938123
