id,ACTION
729,0.941920
730,0.940787
731,0.943422
732,0.941185
733,0.937305
734,0.942034
735,0.941219
736,0.941508
737,0.937320
738,0.942036
739,0.938138
740,0.940606
741,0.938689
742,0.942583
743,0.941263
744,0.967885
745,0.943608
746,0.941569
747,0.968440
748,0.942689
749,0.944544
750,0.942151
751,0.943015
752,0.943193
753,0.940675
754,0.941829
755,0.939192
756,0.940346
757,0.941020
758,0.934124
759,0.942408
760,0.941511
761,0.939794
762,0.942026
763,0.946572
764,0.941859
765,0.940756
766,0.941281
767,0.943008
768,0.939729
769,0.940850
770,0.940694
771,0.941028
772,0.937148
773,0.937026
774,0.941740
775,0.940651
776,0.950817
777,0.942967
778,0.943473
779,0.957300
780,0.937780
781,0.940338
782,0.943771
783,0.938709
784,0.940473
785,0.944334
786,0.941845
787,0.941921
788,0.928836
789,0.944681
790,0.943749
791,0.941084
792,0.947148
793,0.939455
794,0.942964
795,0.943921
796,0.937170
797,0.945432
798,0.945030
799,0.941369
800,0.943565
801,0.942102
802,0.940516
803,0.942021
804,0.941498
805,0.942026
806,0.943301
807,0.943533
808,0.940083
809,0.950563
810,0.941049
811,0.943004
812,0.942236
813,0.940778
814,0.940504
815,0.936978
816,0.942778
817,0.935762
818,0.942704
819,0.941544
820,0.941838
821,0.940270
822,0.948488
823,0.942931
824,0.944101
825,0.940729
826,0.941375
827,0.944933
828,0.952412
829,0.940760
830,0.938281
831,0.943071
832,0.942359
833,0.937244
834,0.942057
835,0.955117
836,0.942799
837,0.938013
838,0.951753
839,0.940231
840,0.943147
841,0.945199
842,0.937291
843,0.944582
844,0.931345
845,0.938779
846,0.941774
847,0.942642
848,0.942552
849,0.940520
850,0.947949
851,0.938833
852,0.942203
853,0.925146
854,0.950625
855,0.939716
856,0.940700
857,0.939797
858,0.951578
859,0.943755
860,0.941987
861,0.944777
862,0.938090
863,0.941947
864,0.938195
865,0.936779
866,0.952167
867,0.939055
868,0.978252
869,0.941038
870,0.949831
871,0.939769
872,0.936757
873,0.942186
874,0.941719
875,0.939863
876,0.944167
877,0.943479
878,0.935806
879,0.930323
880,0.941812
881,0.941915
882,0.941832
883,0.942532
884,0.942278
885,0.928084
886,0.936906
887,0.938094
888,0.941379
889,0.943943
890,0.941630
891,0.941556
892,0.923698
893,0.938568
894,0.942775
895,0.940368
896,0.941223
897,0.942034
898,0.941995
899,0.940486
900,0.941486
901,0.941331
902,0.941826
903,0.942507
904,0.941455
905,0.942069
906,0.949755
907,0.948823
908,0.940248
909,0.940130
910,0.941841
911,0.941499
912,0.936718
913,0.947069
914,0.941285
915,0.943737
916,0.939691
917,0.943786
918,0.941919
919,0.938343
920,0.944007
921,0.943053
922,0.940602
923,0.958163
924,0.928009
925,0.935230
926,0.944719
927,0.942358
928,0.939437
929,0.941436
930,0.948832
931,0.947662
932,0.943120
933,0.949871
934,0.943009
935,0.949870
936,0.928522
937,0.940660
938,0.939412
939,0.941132
940,0.941772
941,0.949067
942,0.933416
943,0.942140
944,0.941444
945,0.939886
946,0.940008
947,0.950428
948,0.951847
949,0.941842
950,0.941030
951,0.940801
952,0.941306
953,0.943462
954,0.940406
955,0.939364
956,0.936916
957,0.956275
958,0.941326
959,0.941480
960,0.937380
961,0.926459
962,0.940775
963,0.943005
964,0.941189
965,0.945063
966,0.943803
967,0.940194
968,0.939162
969,0.943293
970,0.941388
971,0.942128
972,0.943186
973,0.940922
974,0.942356
975,0.941758
976,0.942492
977,0.926417
978,0.944423
979,0.940747
980,0.939932
981,0.942039
982,0.941958
983,0.945074
984,0.941923
985,0.941472
986,0.941725
987,0.941893
988,0.941373
989,0.941741
990,0.942989
991,0.945573
992,0.941562
993,0.942343
994,0.942863
995,0.941079
996,0.942073
997,0.941640
998,0.941342
999,0.940510
1000,0.948504
1001,0.942977
1002,0.948389
1003,0.942562
1004,0.940488
1005,0.939973
1006,0.938243
1007,0.939612
1008,0.948284
1009,0.942613
1010,0.946853
1011,0.942193
1012,0.946449
1013,0.942017
1014,0.940431
1015,0.943899
1016,0.942654
1017,0.939938
1018,0.929875
1019,0.941904
1020,0.942011
1021,0.951231
1022,0.935279
1023,0.944690
1024,0.940255
1025,0.939632
1026,0.950064
1027,0.938666
1028,0.941382
1029,0.943142
1030,0.943408
1031,0.941454
1032,0.935714
1033,0.945220
1034,0.939257
1035,0.941785
1036,0.920741
1037,0.943300
1038,0.942619
1039,0.939725
1040,0.945578
1041,0.941898
1042,0.942626
1043,0.941506
1044,0.922958
1045,0.941755
1046,0.940438
1047,0.939849
1048,0.939805
1049,0.936893
1050,0.941288
1051,0.943118
1052,0.939856
1053,0.940225
1054,0.950633
1055,0.968587
1056,0.939220
1057,0.941912
1058,0.939709
1059,0.943894
1060,0.941721
1061,0.938281
1062,0.944589
1063,0.927366
1064,0.942360
1065,0.936895
1066,0.940959
1067,0.941174
1068,0.941755
1069,0.940027
1070,0.943645
1071,0.938708
1072,0.941728
1073,0.938833
1074,0.942593
1075,0.947698
1076,0.955522
1077,0.942186
1078,0.941371
1079,0.944605
1080,0.935775
1081,0.941315
1082,0.943530
1083,0.942524
1084,0.941856
1085,0.924314
1086,0.941564
1087,0.941327
1088,0.941381
1089,0.941728
1090,0.939860
1091,0.944748
1092,0.943505
1093,0.939439
1094,0.945353
1095,0.942324
1096,0.940213
1097,0.944718
1098,0.957386
1099,0.944001
1100,0.926323
1101,0.938057
1102,0.941379
1103,0.940809
1104,0.941839
1105,0.947710
1106,0.941324
1107,0.941334
1108,0.941291
1109,0.944646
1110,0.944550
1111,0.940225
1112,0.941204
1113,0.933598
1114,0.941536
1115,0.939911
1116,0.957162
1117,0.937876
1118,0.937235
1119,0.939526
1120,0.939441
1121,0.943028
1122,0.939928
1123,0.941962
1124,0.941378
1125,0.936748
1126,0.927721
1127,0.948350
1128,0.943227
1129,0.942460
1130,0.942968
1131,0.943981
1132,0.937111
1133,0.944766
1134,0.941058
1135,0.938799
1136,0.943048
1137,0.941414
1138,0.939745
1139,0.941092
1140,0.937527
1141,0.941875
1142,0.937022
1143,0.940902
1144,0.941408
1145,0.948581
1146,0.942687
1147,0.942588
1148,0.937323
1149,0.932063
1150,0.952051
1151,0.941310
1152,0.940821
1153,0.942810
1154,0.939207
1155,0.942766
1156,0.938714
1157,0.944080
1158,0.938366
1159,0.942088
1160,0.936961
1161,0.933465
1162,0.939198
1163,0.938821
1164,0.942137
1165,0.943092
1166,0.943069
1167,0.944133
1168,0.938414
1169,0.938767
1170,0.941327
1171,0.939494
1172,0.940753
1173,0.943178
1174,0.946520
1175,0.945701
1176,0.942023
1177,0.944701
1178,0.941993
1179,0.943780
1180,0.939550
1181,0.954042
1182,0.942756
1183,0.941424
1184,0.940399
1185,0.942050
1186,0.942464
1187,0.944748
1188,0.951644
1189,0.940674
1190,0.939814
1191,0.944577
1192,0.940186
1193,0.943290
1194,0.945682
1195,0.953020
1196,0.939090
1197,0.944782
1198,0.970632
1199,0.941770
1200,0.941624
1201,0.942753
1202,0.947250
1203,0.939618
1204,0.941587
1205,0.942321
1206,0.942101
1207,0.942437
1208,0.942348
1209,0.941167
1210,0.921783
1211,0.939630
1212,0.943748
1213,0.941581
1214,0.941338
1215,0.941208
1216,0.941977
1217,0.941115
1218,0.940292
1219,0.940762
1220,0.942328
1221,0.943802
1222,0.945172
1223,0.942965
1224,0.942332
1225,0.942229
1226,0.948807
1227,0.941173
1228,0.927035
1229,0.942959
1230,0.945701
1231,0.943628
1232,0.941794
1233,0.941487
1234,0.944987
1235,0.941416
1236,0.950079
1237,0.942507
1238,0.942671
1239,0.957539
1240,0.939813
1241,0.944519
1242,0.941876
1243,0.943951
1244,0.941067
1245,0.940553
1246,0.943606
1247,0.941359
1248,0.944183
1249,0.937199
1250,0.939907
1251,0.943033
1252,0.942784
1253,0.946517
1254,0.941054
1255,0.937940
1256,0.939244
1257,0.922626
1258,0.939834
1259,0.941776
1260,0.941250
1261,0.945274
1262,0.938096
1263,0.937432
1264,0.970118
1265,0.944635
1266,0.952476
1267,0.953444
1268,0.938868
1269,0.941185
1270,0.942164
1271,0.949441
1272,0.942644
1273,0.941983
1274,0.943461
1275,0.944922
1276,0.934631
1277,0.942573
1278,0.941394
1279,0.942259
1280,0.941786
1281,0.939950
1282,0.941472
1283,0.941208
1284,0.940075
1285,0.942416
1286,0.940229
1287,0.941017
1288,0.938148
1289,0.940962
1290,0.950380
1291,0.941033
1292,0.926034
1293,0.949764
1294,0.938373
1295,0.941373
1296,0.940671
1297,0.941541
1298,0.941694
1299,0.941857
1300,0.939082
1301,0.940491
1302,0.943869
1303,0.943159
1304,0.942504
1305,0.942056
1306,0.939109
1307,0.940510
1308,0.941050
1309,0.942968
1310,0.942080
1311,0.943144
1312,0.941336
1313,0.938584
1314,0.949056
1315,0.944725
1316,0.941484
1317,0.942529
1318,0.939273
1319,0.941231
1320,0.949436
1321,0.938330
1322,0.939787
1323,0.944676
1324,0.940318
1325,0.950714
1326,0.942461
1327,0.943148
1328,0.934142
1329,0.942036
1330,0.942526
1331,0.943552
1332,0.940852
1333,0.937128
1334,0.938930
1335,0.941584
1336,0.941010
1337,0.940528
1338,0.945352
1339,0.940514
1340,0.950099
1341,0.939392
1342,0.940183
1343,0.939021
1344,0.941836
1345,0.940847
1346,0.940953
1347,0.940110
1348,0.939852
1349,0.939556
1350,0.942140
1351,0.939557
1352,0.938116
1353,0.941323
1354,0.940651
1355,0.939929
1356,0.942035
1357,0.940292
1358,0.927749
1359,0.940534
1360,0.943655
1361,0.941908
1362,0.942191
1363,0.953423
1364,0.944000
1365,0.933705
1366,0.945894
1367,0.969664
1368,0.943559
1369,0.940295
1370,0.938498
1371,0.941487
1372,0.938620
1373,0.938815
1374,0.929096
1375,0.941979
1376,0.942502
1377,0.938034
1378,0.963956
1379,0.940365
1380,0.940428
1381,0.939230
1382,0.940662
1383,0.940644
1384,0.939863
1385,0.941503
1386,0.942332
1387,0.937280
1388,0.943541
1389,0.943846
1390,0.941636
1391,0.940492
1392,0.938845
1393,0.941346
1394,0.933767
1395,0.945227
1396,0.947453
1397,0.942952
1398,0.941044
1399,0.942570
1400,0.941104
1401,0.935695
1402,0.942905
1403,0.939860
1404,0.942582
1405,0.940671
1406,0.939046
1407,0.939208
1408,0.942490
1409,0.936956
1410,0.938104
1411,0.941993
1412,0.940337
1413,0.940492
1414,0.942032
1415,0.943524
1416,0.942254
1417,0.939024
1418,0.944759
1419,0.939957
1420,0.940346
1421,0.940412
1422,0.919938
1423,0.938040
1424,0.941918
1425,0.940886
1426,0.941656
1427,0.939828
1428,0.955256
1429,0.937173
1430,0.941707
1431,0.944746
1432,0.941169
1433,0.940365
1434,0.941757
1435,0.944280
1436,0.948768
1437,0.943355
1438,0.943941
1439,0.942107
1440,0.938341
1441,0.941288
1442,0.941370
1443,0.940226
1444,0.937892
1445,0.941760
1446,0.942408
1447,0.941545
1448,0.939729
1449,0.941285
1450,0.943804
1451,0.939868
1452,0.940333
1453,0.940871
1454,0.941333
1455,0.941520
1456,0.938034
1457,0.943834
1458,0.942027
1459,0.947210
1460,0.940249
1461,0.940813
1462,0.936777
1463,0.943438
1464,0.941565
1465,0.943324
1466,0.942497
1467,0.940437
1468,0.943706
1469,0.923336
1470,0.940837
1471,0.944527
1472,0.939798
1473,0.941261
1474,0.944876
1475,0.942395
1476,0.939205
1477,0.946728
1478,0.949322
1479,0.947266
1480,0.944825
1481,0.947617
1482,0.939839
1483,0.945667
1484,0.935064
1485,0.937899
1486,0.923584
1487,0.942344
1488,0.938245
1489,0.940121
1490,0.938178
1491,0.944681
1492,0.936267
1493,0.941790
1494,0.942502
1495,0.940594
1496,0.947650
1497,0.948052
1498,0.943155
1499,0.939210
1500,0.945155
1501,0.942264
1502,0.941678
1503,0.943516
1504,0.941203
1505,0.946803
1506,0.941932
1507,0.942159
1508,0.941908
1509,0.941005
1510,0.943535
1511,0.941766
1512,0.938798
1513,0.938281
1514,0.942474
1515,0.944348
1516,0.942433
1517,0.940017
1518,0.941813
1519,0.947520
1520,0.944069
1521,0.929455
1522,0.953194
1523,0.940057
1524,0.944590
1525,0.943163
1526,0.938250
1527,0.942245
1528,0.936308
1529,0.937287
1530,0.940169
1531,0.942816
1532,0.945045
1533,0.948433
1534,0.942480
1535,0.942609
1536,0.943448
1537,0.941875
1538,0.944649
1539,0.941999
1540,0.941446
1541,0.945471
1542,0.941550
1543,0.944702
1544,0.942582
1545,0.944061
1546,0.960062
1547,0.939478
1548,0.922165
1549,0.945165
1550,0.939311
1551,0.941186
1552,0.950187
1553,0.940808
1554,0.950286
1555,0.943393
1556,0.944176
1557,0.941823
1558,0.948283
1559,0.941429
1560,0.937194
1561,0.941514
1562,0.942521
1563,0.942065
1564,0.943796
1565,0.939844
1566,0.940733
1567,0.941323
1568,0.940001
1569,0.941305
1570,0.943354
1571,0.943662
1572,0.956613
1573,0.936567
1574,0.939868
1575,0.935901
1576,0.939965
1577,0.950949
1578,0.939959
1579,0.943600
1580,0.942416
1581,0.942396
1582,0.947104
1583,0.941782
1584,0.941059
1585,0.941548
1586,0.943215
1587,0.941147
1588,0.924307
1589,0.939364
1590,0.941995
1591,0.952211
1592,0.943643
1593,0.938950
1594,0.939084
1595,0.943505
1596,0.938077
1597,0.942927
1598,0.937968
1599,0.944748
1600,0.946109
1601,0.938256
1602,0.942745
1603,0.941726
1604,0.939449
1605,0.940750
1606,0.942126
1607,0.931450
1608,0.940508
1609,0.941560
1610,0.944477
1611,0.941273
1612,0.941747
1613,0.942256
1614,0.946714
1615,0.940998
1616,0.941764
1617,0.940534
1618,0.945336
1619,0.949863
1620,0.942076
1621,0.941699
1622,0.939446
1623,0.940847
1624,0.953505
1625,0.941223
1626,0.946500
1627,0.940586
1628,0.940529
1629,0.941521
1630,0.940804
1631,0.940980
1632,0.938511
1633,0.939270
1634,0.942201
1635,0.942823
1636,0.940759
1637,0.943791
1638,0.938371
1639,0.941318
1640,0.945927
1641,0.942867
1642,0.949855
1643,0.943391
1644,0.943250
1645,0.929734
1646,0.938267
1647,0.921650
1648,0.952672
1649,0.941147
1650,0.941401
1651,0.937915
1652,0.940369
1653,0.945078
1654,0.935306
1655,0.941615
1656,0.939156
1657,0.937121
1658,0.939440
1659,0.941361
1660,0.941315
1661,0.942777
1662,0.943457
1663,0.942882
1664,0.946880
1665,0.942579
1666,0.941395
1667,0.941195
1668,0.938845
1669,0.940307
1670,0.920569
1671,0.939555
1672,0.944842
1673,0.941832
1674,0.948388
1675,0.941285
1676,0.923550
1677,0.938044
1678,0.940483
1679,0.942458
1680,0.938724
1681,0.942981
1682,0.941230
1683,0.942196
1684,0.940037
1685,0.949960
1686,0.943148
1687,0.978316
1688,0.932119
1689,0.939783
1690,0.942014
1691,0.941605
1692,0.942617
1693,0.937988
1694,0.947675
1695,0.938999
1696,0.939658
1697,0.948445
1698,0.944141
1699,0.939373
1700,0.941767
1701,0.941507
1702,0.943572
1703,0.941834
1704,0.942141
1705,0.949785
1706,0.969795
1707,0.943425
1708,0.925797
1709,0.950885
1710,0.941411
1711,0.942938
1712,0.939895
1713,0.941100
1714,0.930423
1715,0.943054
1716,0.949653
1717,0.939531
1718,0.940783
1719,0.941099
1720,0.943475
1721,0.939997
1722,0.936117
1723,0.912966
1724,0.942922
1725,0.940523
1726,0.944719
1727,0.942272
1728,0.949808
1729,0.943420
1730,0.939014
1731,0.941833
1732,0.942027
1733,0.944505
1734,0.942762
1735,0.940586
1736,0.943296
1737,0.934684
1738,0.938640
1739,0.941323
1740,0.953173
1741,0.937228
1742,0.941817
1743,0.949758
1744,0.941828
1745,0.965358
1746,0.942139
1747,0.944788
1748,0.943377
1749,0.940040
1750,0.943443
1751,0.937713
1752,0.944553
1753,0.941382
1754,0.942533
1755,0.942409
1756,0.938561
1757,0.933350
1758,0.940079
1759,0.939594
1760,0.942121
1761,0.948922
1762,0.939081
1763,0.945189
1764,0.942496
1765,0.942356
1766,0.939383
1767,0.949947
1768,0.943764
1769,0.927068
1770,0.937823
1771,0.942091
1772,0.945170
1773,0.946725
1774,0.946643
1775,0.942339
1776,0.942467
1777,0.941431
1778,0.945251
1779,0.939738
1780,0.940723
1781,0.944458
1782,0.941923
1783,0.940140
1784,0.941619
1785,0.938801
1786,0.943443
1787,0.939145
1788,0.941715
1789,0.942746
1790,0.938309
1791,0.941998
1792,0.943013
1793,0.942512
1794,0.939118
1795,0.938904
1796,0.942544
1797,0.941881
1798,0.943105
1799,0.920438
1800,0.942109
1801,0.941775
1802,0.938570
1803,0.943160
1804,0.941382
1805,0.941276
1806,0.942001
1807,0.939737
1808,0.941765
1809,0.941991
1810,0.940795
1811,0.940593
1812,0.941716
1813,0.943759
1814,0.939649
1815,0.941874
1816,0.938085
1817,0.941286
1818,0.941145
1819,0.928974
1820,0.939813
1821,0.942469
1822,0.941513
1823,0.939576
1824,0.940871
1825,0.941733
1826,0.939640
1827,0.945621
1828,0.942020
1829,0.943390
1830,0.939336
1831,0.943545
1832,0.943304
1833,0.941691
1834,0.926991
1835,0.944240
1836,0.969864
1837,0.940209
1838,0.943751
1839,0.945054
1840,0.940197
1841,0.945174
1842,0.938315
1843,0.944563
1844,0.939128
1845,0.967773
1846,0.939844
1847,0.941937
1848,0.940540
1849,0.948127
1850,0.949967
1851,0.943786
1852,0.942667
1853,0.941420
1854,0.941562
1855,0.945150
1856,0.942302
1857,0.942284
1858,0.941295
1859,0.941443
1860,0.941533
1861,0.939364
1862,0.947157
1863,0.941581
1864,0.926354
1865,0.940431
1866,0.941182
1867,0.939570
1868,0.942293
1869,0.957332
1870,0.941841
1871,0.938514
1872,0.940986
1873,0.938073
