id,ACTION
477,0.993557
478,0.998412
479,0.992687
480,0.993126
481,0.990994
482,0.993636
483,0.998340
484,0.991940
485,0.990561
486,0.954542
487,0.955374
488,0.986932
489,0.986144
490,0.954542
491,0.992054
492,0.984890
493,0.845546
494,0.995482
495,0.979756
496,0.990598
497,0.993442
498,0.993812
499,0.995163
500,0.981647
501,0.954849
502,0.983856
503,0.982673
504,0.983581
505,0.975451
506,0.997051
507,0.990866
508,0.970683
509,0.991155
510,0.137484
511,0.976443
512,0.993894
513,0.977656
514,0.854207
515,0.983513
516,0.990209
517,0.990657
518,0.975418
519,0.982649
520,0.776103
521,0.990078
522,0.883745
523,0.980222
524,0.132986
525,0.934613
526,0.148553
527,0.986432
528,0.972598
529,0.950118
530,0.992026
531,0.983448
532,0.995800
533,0.992091
534,0.970530
535,0.997924
536,0.989618
537,0.999004
538,0.996511
539,0.979803
540,0.972820
541,0.970520
542,0.978836
543,0.979742
544,0.980215
545,0.976397
546,0.998495
547,0.629710
548,0.947926
549,0.953114
550,0.972850
551,0.981883
552,0.984108
553,0.954675
554,0.932315
555,0.994071
556,0.967217
557,0.982200
558,0.994787
559,0.959459
560,0.990043
561,0.995736
562,0.971557
563,0.993469
564,0.842752
565,0.985977
566,0.924592
567,0.970771
568,0.904869
569,0.978004
570,0.985901
571,0.698658
572,0.985621
573,0.812488
574,0.520933
575,0.999138
576,0.986857
577,0.990310
578,0.979623
579,0.937515
580,0.974689
581,0.989873
582,0.990184
583,0.992242
584,0.973424
585,0.996525
586,0.996232
587,0.977401
588,0.971035
589,0.995921
590,0.967812
591,0.978901
592,0.997280
593,0.915674
594,0.980082
595,0.991161
596,0.991409
597,0.992651
598,0.964534
599,0.982993
600,0.965726
601,0.973888
602,0.921113
603,0.998393
604,0.990367
605,0.988413
606,0.992337
607,0.975990
608,0.982570
609,0.994089
610,0.973452
611,0.983462
612,0.989649
613,0.982655
614,0.903216
615,0.996257
616,0.241724
617,0.958637
618,0.964242
619,0.995117
620,0.992685
621,0.992295
622,0.978503
623,0.983513
624,0.905346
625,0.983627
626,0.995199
627,0.974248
628,0.939652
629,0.995870
630,0.992203
631,0.996395
632,0.952600
633,0.986857
634,0.983462
635,0.939222
636,0.986646
637,0.988351
638,0.970123
639,0.991029
640,0.982600
641,0.990908
642,0.984160
643,0.954849
644,0.999054
645,0.998297
646,0.968553
647,0.981053
648,0.834640
649,0.993281
650,0.938126
651,0.959131
652,0.995482
653,0.468155
654,0.983039
655,0.960664
656,0.964499
657,0.982411
658,0.994577
659,0.971204
660,0.993885
661,0.994574
662,0.941855
663,0.981483
664,0.988114
665,0.951841
666,0.696023
667,0.921337
668,0.980683
669,0.969424
670,0.966266
671,0.954839
672,0.976641
673,0.563791
674,0.976740
675,0.962479
676,0.976267
677,0.924034
678,0.995436
679,0.994944
680,0.992961
681,0.952593
682,0.981728
683,0.997465
684,0.994883
685,0.983983
686,0.960109
687,0.975546
688,0.949865
689,0.980064
690,0.992844
691,0.998889
692,0.975280
693,0.885413
694,0.981870
695,0.986632
696,0.505063
697,0.999242
698,0.994262
699,0.986112
700,0.982115
701,0.907659
702,0.994468
703,0.989514
704,0.968632
705,0.878863
706,0.964455
707,0.988034
708,0.998838
709,0.968087
710,0.993768
711,0.978844
712,0.993543
713,0.997232
714,0.994495
715,0.995286
716,0.942079
717,0.996231
718,0.958637
719,0.983229
720,0.908542
721,0.981665
722,0.996270
723,0.959463
724,0.913645
725,0.972207
726,0.930076
727,0.987188
728,0.994751
729,0.914968
730,0.940051
731,0.968261
732,0.999316
733,0.992921
734,0.999215
735,0.982970
736,0.612431
737,0.971608
738,0.991809
739,0.971070
740,0.993249
741,0.997156
742,0.970325
743,0.981147
744,0.997472
745,0.987283
746,0.995420
747,0.989542
748,0.980064
749,0.993984
750,0.998232
751,0.981729
752,0.980277
753,0.979879
754,0.988719
755,0.989160
756,0.958462
757,0.997216
758,0.989588
759,0.971357
760,0.979433
761,0.930417
762,0.975845
763,0.979308
764,0.942981
765,0.988839
766,0.989515
767,0.961281
768,0.992459
769,0.999173
770,0.982167
771,0.997957
772,0.983130
773,0.991208
774,0.994023
775,0.986124
776,0.889698
777,0.983222
778,0.990213
779,0.990798
780,0.937277
781,0.955697
782,0.987313
783,0.985787
784,0.980611
785,0.672772
786,0.991870
787,0.997663
788,0.944416
789,0.989647
790,0.873222
791,0.908449
792,0.993768
793,0.967858
794,0.994594
795,0.994547
796,0.951964
797,0.993212
798,0.990097
799,0.980481
800,0.997598
801,0.996630
802,0.986284
803,0.947750
804,0.942980
805,0.973908
806,0.993543
807,0.918693
808,0.908065
809,0.992028
810,0.983462
811,0.942425
812,0.673168
813,0.997926
814,0.969748
815,0.905367
816,0.998202
817,0.996998
818,0.949477
819,0.976146
820,0.972354
821,0.969085
822,0.990797
823,0.998444
824,0.969905
825,0.995723
826,0.990714
827,0.998301
828,0.993181
829,0.993148
830,0.987178
831,0.787363
832,0.998375
833,0.992341
834,0.974293
835,0.998145
836,0.997902
837,0.980934
838,0.994229
839,0.968939
840,0.950634
841,0.984576
842,0.991474
843,0.994835
844,0.988337
845,0.992517
846,0.994371
847,0.971474
848,0.991865
849,0.947132
850,0.648692
851,0.994092
852,0.973826
853,0.989789
854,0.250263
855,0.983191
856,0.988056
857,0.978066
858,0.993607
859,0.963256
860,0.999029
861,0.983791
862,0.943708
863,0.991831
864,0.971814
865,0.822625
866,0.989573
867,0.992211
868,0.964215
869,0.993559
870,0.994475
871,0.983191
872,0.982028
873,0.997001
874,0.961001
875,0.984105
876,0.988329
877,0.996833
878,0.977775
879,0.984456
880,0.954542
881,0.947822
882,0.991617
883,0.978778
884,0.886086
885,0.911456
886,0.991775
887,0.969312
888,0.993469
889,0.972629
890,0.999686
891,0.999548
892,0.938167
893,0.983189
894,0.998796
895,0.992844
896,0.971250
897,0.843102
898,0.993144
899,0.982115
900,0.995199
901,0.990307
902,0.989692
903,0.989024
904,0.991185
905,0.997178
906,0.997636
907,0.991203
908,0.999741
909,0.950425
910,0.974785
911,0.981848
912,0.954718
913,0.992644
914,0.998508
915,0.977050
916,0.975169
917,0.981398
918,0.977682
919,0.986803
920,0.977554
921,0.999723
922,0.992033
923,0.867612
924,0.979782
925,0.909918
926,0.994916
927,0.986082
928,0.998439
929,0.993469
930,0.997760
931,0.990975
932,0.991960
933,0.994475
934,0.938572
935,0.972640
936,0.930520
937,0.967719
938,0.993473
939,0.945465
940,0.990945
941,0.953851
942,0.995436
943,0.869041
944,0.991185
945,0.963875
946,0.994689
947,0.990036
948,0.980705
949,0.997038
950,0.996519
951,0.992663
952,0.702092
953,0.974214
954,0.975654
955,0.973036
956,0.704437
957,0.979246
958,0.981384
959,0.410333
960,0.871235
961,0.961296
962,0.988428
963,0.987874
964,0.970522
965,0.943970
966,0.776631
967,0.989064
968,0.968858
969,0.994152
970,0.946247
971,0.985634
972,0.997273
973,0.997138
974,0.980504
975,0.950081
976,0.952592
977,0.993333
978,0.940842
979,0.962934
980,0.758747
981,0.989331
982,0.993733
983,0.999586
984,0.258852
985,0.993382
986,0.954542
987,0.999584
988,0.993469
989,0.992104
990,0.568214
991,0.573772
992,0.963235
993,0.997859
994,0.991873
995,0.971420
996,0.993701
997,0.670416
998,0.982451
999,0.989658
1000,0.995081
1001,0.996760
1002,0.953115
1003,0.957894
1004,0.983690
1005,0.993539
1006,0.859003
1007,0.997351
1008,0.990434
1009,0.987633
1010,0.968467
1011,0.995656
1012,0.958605
1013,0.996356
1014,0.973407
1015,0.978699
1016,0.998801
1017,0.421596
1018,0.988260
1019,0.947664
1020,0.991809
1021,0.997780
1022,0.974525
1023,0.964452
1024,0.992125
1025,0.931851
1026,0.970647
1027,0.987178
1028,0.993102
1029,0.990434
1030,0.995279
1031,0.986015
1032,0.996151
1033,0.996810
1034,0.981766
1035,0.998676
1036,0.995283
1037,0.968261
1038,0.963324
1039,0.954365
1040,0.994581
1041,0.979198
1042,0.988519
1043,0.226098
1044,0.789921
1045,0.543581
1046,0.990749
1047,0.995355
1048,0.984558
1049,0.536175
1050,0.999312
1051,0.982968
1052,0.980441
1053,0.996616
1054,0.765891
1055,0.990617
1056,0.894250
1057,0.967465
1058,0.985537
1059,0.982582
1060,0.973927
1061,0.982450
1062,0.959274
1063,0.982894
1064,0.977625
1065,0.990784
1066,0.993073
1067,0.948950
1068,0.949040
1069,0.992948
1070,0.991798
1071,0.554538
1072,0.992789
1073,0.911721
1074,0.997358
1075,0.991161
1076,0.979246
1077,0.984412
1078,0.988154
1079,0.986706
1080,0.902933
1081,0.999593
1082,0.974219
1083,0.984724
1084,0.993387
1085,0.877360
1086,0.998393
1087,0.946486
1088,0.988629
1089,0.976358
1090,0.993137
1091,0.983508
1092,0.987888
1093,0.979949
1094,0.987587
1095,0.999760
1096,0.992945
1097,0.994629
1098,0.993193
1099,0.981398
1100,0.988037
1101,0.837152
1102,0.933029
1103,0.998243
1104,0.934613
1105,0.987765
1106,0.997650
1107,0.995603
1108,0.998544
1109,0.991000
1110,0.998380
1111,0.983462
1112,0.982914
1113,0.996298
1114,0.967445
1115,0.909701
1116,0.984480
1117,0.965655
1118,0.963032
1119,0.967858
1120,0.925739
1121,0.986512
1122,0.762744
1123,0.938199
1124,0.955705
1125,0.979732
1126,0.987750
1127,0.997444
1128,0.994649
1129,0.993600
1130,0.991649
1131,0.973830
1132,0.970272
1133,0.996536
1134,0.994808
1135,0.894119
1136,0.983240
1137,0.981319
1138,0.997390
1139,0.991426
1140,0.956089
1141,0.969169
1142,0.967104
1143,0.992557
1144,0.959970
1145,0.998464
1146,0.998365
1147,0.953336
1148,0.968965
1149,0.994071
1150,0.994372
1151,0.999461
1152,0.991348
1153,0.994815
1154,0.757324
1155,0.998359
1156,0.996010
1157,0.987883
1158,0.909494
1159,0.979953
1160,0.962726
1161,0.996529
1162,0.993713
1163,0.961785
1164,0.994625
1165,0.996082
1166,0.994148
1167,0.983982
1168,0.979320
1169,0.958799
1170,0.986200
1171,0.986803
1172,0.988964
1173,0.960220
1174,0.987162
1175,0.991740
1176,0.990941
1177,0.990071
1178,0.985253
1179,0.998710
1180,0.829416
1181,0.976005
1182,0.997253
1183,0.971076
1184,0.887586
1185,0.995240
1186,0.986549
1187,0.993970
1188,0.298298
1189,0.992033
1190,0.978124
1191,0.971557
1192,0.996028
1193,0.991785
1194,0.974844
1195,0.978988
1196,0.972968
1197,0.993970
1198,0.997279
1199,0.998468
1200,0.991142
1201,0.970814
1202,0.987710
1203,0.989002
1204,0.991756
1205,0.976110
1206,0.983750
1207,0.868890
1208,0.989769
1209,0.765774
1210,0.986552
1211,0.994642
1212,0.963990
1213,0.993960
1214,0.980552
1215,0.994426
1216,0.929095
1217,0.988440
1218,0.992325
1219,0.985817
1220,0.981760
1221,0.998222
1222,0.976039
1223,0.995155
1224,0.949137
1225,0.976186
1226,0.997074
1227,0.995190
1228,0.981890
1229,0.974873
1230,0.991740
1231,0.990858
1232,0.977361
1233,0.999511
1234,0.987275
1235,0.992380
1236,0.991929
1237,0.963150
1238,0.971425
1239,0.985671
1240,0.976403
1241,0.952941
1242,0.971853
1243,0.985026
1244,0.999164
1245,0.994196
1246,0.931967
1247,0.987955
1248,0.995506
1249,0.901062
1250,0.995698
1251,0.957238
1252,0.819716
1253,0.998438
1254,0.989294
1255,0.997698
1256,0.997620
1257,0.951076
1258,0.935825
1259,0.989559
1260,0.998504
1261,0.986505
1262,0.993132
1263,0.986524
1264,0.978701
1265,0.994688
1266,0.987212
1267,0.999640
1268,0.987655
1269,0.978384
1270,0.994176
1271,0.968634
1272,0.981448
1273,0.959642
1274,0.960854
1275,0.992909
1276,0.993648
1277,0.967399
1278,0.991056
1279,0.996539
1280,0.989547
1281,0.999138
1282,0.994946
1283,0.996511
1284,0.980620
1285,0.999174
1286,0.993671
1287,0.543059
1288,0.968965
1289,0.990634
1290,0.976682
1291,0.989099
1292,0.942028
1293,0.994475
1294,0.905526
1295,0.993469
1296,0.965645
1297,0.994516
1298,0.980110
1299,0.942981
1300,0.970875
1301,0.993551
1302,0.932288
1303,0.977292
1304,0.989024
1305,0.946428
1306,0.994093
1307,0.984433
1308,0.987951
1309,0.988630
1310,0.982418
1311,0.997792
1312,0.994557
1313,0.810874
1314,0.982307
1315,0.973308
1316,0.991637
1317,0.993582
1318,0.996582
1319,0.997803
1320,0.780980
1321,0.956119
1322,0.999451
1323,0.999710
1324,0.996061
1325,0.980908
1326,0.981768
1327,0.568214
1328,0.987234
1329,0.988377
1330,0.989529
1331,0.985837
1332,0.984732
1333,0.942317
1334,0.978222
1335,0.478845
1336,0.974182
1337,0.983790
1338,0.990212
1339,0.882254
1340,0.993163
1341,0.967808
1342,0.990086
1343,0.976569
1344,0.972820
1345,0.994907
1346,0.974405
1347,0.994251
1348,0.991232
1349,0.980686
1350,0.994300
1351,0.919319
1352,0.972855
1353,0.983462
1354,0.985817
1355,0.989891
1356,0.973747
1357,0.953876
1358,0.871146
1359,0.334230
1360,0.951841
1361,0.977222
1362,0.973079
1363,0.989282
1364,0.985438
1365,0.995234
1366,0.985645
1367,0.996274
1368,0.980683
1369,0.994389
1370,0.907998
1371,0.988055
1372,0.859472
1373,0.736344
1374,0.993564
1375,0.999700
1376,0.993868
1377,0.985440
1378,0.993322
1379,0.993899
1380,0.992763
1381,0.991299
1382,0.969942
1383,0.986813
1384,0.995085
1385,0.950468
1386,0.883044
1387,0.974372
1388,0.931277
1389,0.993970
1390,0.998700
1391,0.197021
1392,0.920309
1393,0.983462
1394,0.995554
1395,0.962984
1396,0.975004
1397,0.989847
1398,0.994152
1399,0.985385
1400,0.978945
1401,0.992731
1402,0.992123
1403,0.989806
1404,0.992606
1405,0.929339
1406,0.990112
1407,0.987278
1408,0.995178
1409,0.871976
1410,0.971298
1411,0.970708
1412,0.988406
1413,0.427937
1414,0.935328
1415,0.965824
1416,0.993920
1417,0.978196
1418,0.995801
1419,0.998623
1420,0.991331
1421,0.995704
1422,0.975644
1423,0.988074
1424,0.987454
1425,0.997298
1426,0.974660
1427,0.998651
1428,0.974524
1429,0.382493
1430,0.965078
1431,0.981458
1432,0.996116
1433,0.145590
1434,0.670416
1435,0.978430
1436,0.997074
1437,0.933715
1438,0.991067
1439,0.992712
1440,0.973073
1441,0.909976
1442,0.983462
1443,0.989123
1444,0.993674
1445,0.993176
1446,0.999578
1447,0.991056
1448,0.989019
1449,0.993559
1450,0.999140
1451,0.978214
1452,0.996449
1453,0.997217
1454,0.957255
1455,0.976257
1456,0.793134
1457,0.971295
1458,0.986857
1459,0.978066
1460,0.993746
1461,0.997081
1462,0.133191
1463,0.997767
1464,0.397980
1465,0.983370
1466,0.984940
1467,0.901083
1468,0.990911
1469,0.986257
1470,0.934583
1471,0.983030
1472,0.927134
1473,0.968267
1474,0.999503
1475,0.999621
1476,0.996525
1477,0.945907
1478,0.996660
1479,0.997338
1480,0.978870
1481,0.995392
1482,0.861971
1483,0.990426
1484,0.964142
1485,0.988885
1486,0.993339
1487,0.985751
1488,0.902918
1489,0.988716
1490,0.951384
1491,0.999671
1492,0.979712
1493,0.969169
1494,0.913539
1495,0.983043
1496,0.997036
1497,0.975976
1498,0.976189
1499,0.954842
1500,0.986265
1501,0.958839
1502,0.911078
1503,0.986813
1504,0.986847
1505,0.997011
1506,0.942981
1507,0.964720
1508,0.944369
1509,0.995089
1510,0.991946
1511,0.989559
1512,0.997952
1513,0.995286
1514,0.955690
1515,0.481727
1516,0.931412
1517,0.397495
1518,0.971772
1519,0.995095
1520,0.999000
1521,0.957665
1522,0.979898
1523,0.972146
1524,0.950770
1525,0.996082
1526,0.992935
1527,0.985958
1528,0.983303
1529,0.976881
1530,0.988766
1531,0.974602
1532,0.973648
1533,0.998464
1534,0.991865
1535,0.999769
1536,0.971076
1537,0.991666
1538,0.994486
1539,0.954542
1540,0.996320
1541,0.998247
1542,0.981465
1543,0.922899
1544,0.992606
1545,0.999652
1546,0.992295
1547,0.986792
1548,0.993590
1549,0.997669
1550,0.989542
1551,0.988055
1552,0.993322
1553,0.988155
1554,0.979246
1555,0.933715
1556,0.981638
1557,0.938743
1558,0.997083
1559,0.971076
1560,0.964821
1561,0.988354
1562,0.990724
1563,0.729125
1564,0.991331
1565,0.991456
1566,0.996726
1567,0.996793
1568,0.986261
1569,0.944369
1570,0.941051
1571,0.928038
1572,0.987375
1573,0.211364
1574,0.991281
1575,0.954240
1576,0.984117
1577,0.986544
1578,0.986261
1579,0.999555
1580,0.563254
1581,0.996896
1582,0.990434
1583,0.952706
1584,0.995402
1585,0.997596
1586,0.960220
1587,0.993288
1588,0.986984
1589,0.992527
1590,0.986857
1591,0.993797
1592,0.999297
1593,0.968595
1594,0.970875
1595,0.090745
1596,0.978009
1597,0.964499
1598,0.943226
1599,0.457639
1600,0.990076
1601,0.961400
1602,0.987340
1603,0.972354
1604,0.970778
1605,0.995286
1606,0.997490
1607,0.984522
1608,0.757062
1609,0.975340
1610,0.392207
1611,0.998516
1612,0.986284
1613,0.988548
1614,0.945907
1615,0.993559
1616,0.991056
1617,0.468732
1618,0.979537
1619,0.996827
1620,0.995736
1621,0.986239
1622,0.925179
1623,0.989389
1624,0.982573
1625,0.987678
1626,0.995145
1627,0.196139
1628,0.977674
1629,0.981319
1630,0.976976
1631,0.994196
1632,0.975000
1633,0.869253
1634,0.964958
1635,0.989083
1636,0.998198
1637,0.998823
1638,0.980210
1639,0.992945
1640,0.987869
1641,0.997774
1642,0.963196
1643,0.999032
1644,0.993140
1645,0.974496
1646,0.985804
1647,0.981217
1648,0.997770
1649,0.973603
1650,0.994786
1651,0.938925
1652,0.996085
1653,0.999379
1654,0.998459
1655,0.948794
1656,0.993539
1657,0.971608
1658,0.986036
1659,0.920621
1660,0.999461
1661,0.998594
1662,0.985711
1663,0.995073
1664,0.996049
1665,0.965633
1666,0.967124
1667,0.988554
1668,0.996063
1669,0.990674
1670,0.992258
1671,0.869018
1672,0.992383
1673,0.922256
1674,0.978257
1675,0.376534
1676,0.600036
1677,0.971895
1678,0.989963
1679,0.991954
1680,0.994559
1681,0.983481
1682,0.986015
1683,0.996495
1684,0.978196
1685,0.991917
1686,0.989870
1687,0.964215
1688,0.997924
1689,0.990139
1690,0.976726
1691,0.988055
1692,0.992871
1693,0.974593
1694,0.894158
1695,0.998591
1696,0.992604
1697,0.997786
1698,0.899899
1699,0.990885
1700,0.992724
1701,0.971831
1702,0.991074
1703,0.962184
1704,0.980135
1705,0.972640
1706,0.724930
1707,0.998410
1708,0.928702
1709,0.997770
1710,0.999718
1711,0.989110
1712,0.944793
1713,0.415054
1714,0.976973
1715,0.986230
1716,0.992890
1717,0.870711
1718,0.132986
1719,0.984558
1720,0.993084
1721,0.993137
1722,0.975995
1723,0.989262
1724,0.996639
1725,0.988978
1726,0.976013
1727,0.993511
1728,0.996041
1729,0.982791
1730,0.976569
1731,0.949040
1732,0.979953
1733,0.990434
1734,0.994396
1735,0.998610
1736,0.942249
1737,0.988890
1738,0.995812
1739,0.990086
1740,0.992334
1741,0.914980
1742,0.993172
1743,0.994475
1744,0.923680
1745,0.995276
1746,0.994077
1747,0.984123
1748,0.930011
1749,0.992921
1750,0.981236
1751,0.979484
1752,0.987482
1753,0.996204
1754,0.993301
1755,0.977558
1756,0.990115
1757,0.984534
1758,0.993764
1759,0.993489
1760,0.988724
1761,0.954612
1762,0.884401
1763,0.997116
1764,0.975080
1765,0.989328
1766,0.994881
1767,0.993148
1768,0.186152
1769,0.832011
1770,0.990156
1771,0.985178
1772,0.998247
1773,0.902921
1774,0.994754
1775,0.994882
1776,0.940332
1777,0.959970
1778,0.946887
1779,0.998830
1780,0.967277
1781,0.960049
1782,0.899451
1783,0.984464
1784,0.961657
1785,0.995286
1786,0.994152
1787,0.957565
1788,0.966054
1789,0.908810
1790,0.991690
1791,0.688748
1792,0.973807
1793,0.957451
1794,0.803388
1795,0.959527
1796,0.923257
1797,0.918023
1798,0.990434
1799,0.988367
1800,0.989552
1801,0.989599
1802,0.998298
1803,0.960393
1804,0.994045
1805,0.969424
1806,0.866592
1807,0.990784
1808,0.992257
1809,0.986857
1810,0.943762
1811,0.995156
1812,0.996824
1813,0.507239
1814,0.980092
1815,0.976380
1816,0.995271
1817,0.972924
1818,0.995448
1819,0.945219
1820,0.988946
1821,0.984378
1822,0.988629
1823,0.918757
1824,0.740200
1825,0.999815
1826,0.983583
1827,0.992404
1828,0.949669
1829,0.996999
1830,0.939222
1831,0.978224
1832,0.997692
1833,0.997473
1834,0.968158
1835,0.985761
1836,0.991262
1837,0.982851
1838,0.973505
1839,0.994664
1840,0.972165
1841,0.943183
1842,0.982059
1843,0.990883
1844,0.931851
1845,0.990967
1846,0.986780
1847,0.983513
1848,0.983824
1849,0.969220
1850,0.986387
1851,0.979391
1852,0.989573
1853,0.702092
1854,0.996029
1855,0.982616
1856,0.992242
1857,0.992657
1858,0.507045
1859,0.993469
1860,0.683614
1861,0.983966
1862,0.998963
1863,0.922256
1864,0.971324
1865,0.972820
1866,0.959334
1867,0.954718
1868,0.992657
1869,0.935678
1870,0.938946
1871,0.993972
1872,0.985295
1873,0.919946
